sochi_fake_10, 1, 6, 6.00, 6.00, 5.00, 7.00, 6.00, 10.00
sochi_fake_11, 1, 6, 8.00, 6.00, 6.00, 7.00, 6.00, 9.00
sochi_fake_12, 1, 6, 8.00, 10.00, 6.00, 7.00, 7.00, 7.00
sochi_fake_13, 1, 6, 8.00, 6.00, 5.00, 6.00, 7.00, 5.00
sochi_fake_14, 1, 6, 8.00, 10.00, 6.00, 7.00, 12.00, 9.00
sochi_fake_15, 1, 6, 5.00, 6.00, 8.00, 2.00, 4.00, 4.00
sochi_fake_16, 1, 6, 6.00, 11.00, 9.00, 6.00, 12.00, 6.00
sochi_fake_17, 1, 6, 13.00, 10.00, 9.00, 9.00, 12.00, 9.00
sochi_fake_18, 1, 6, 9.00, 8.00, 10.00, 14.00, 11.00, 6.00
sochi_fake_2, 1, 6, 12.00, 4.00, 4.00, 2.00, 2.00, 5.00
sochi_fake_20, 1, 6, 7.00, 11.00, 12.00, 6.00, 7.00, 3.00
sochi_fake_21, 1, 6, 8.00, 9.00, 6.00, 7.00, 6.00, 9.00
sochi_fake_22, 1, 6, 12.00, 4.00, 9.00, 7.00, 4.00, 7.00
sochi_fake_23, 1, 6, 8.00, 9.00, 4.00, 7.00, 5.00, 5.00
sochi_fake_24, 1, 6, 11.00, 8.00, 8.00, 5.00, 12.00, 4.00
sochi_fake_25, 1, 6, 5.00, 10.00, 7.00, 12.00, 5.00, 4.00
sochi_fake_3, 1, 6, 11.00, 7.00, 12.00, 5.00, 12.00, 8.00
sochi_fake_4, 1, 6, 14.00, 3.00, 12.00, 14.00, 12.00, 10.00
sochi_fake_5, 1, 6, 4.00, 5.00, 3.00, 3.00, 2.00, 2.00
sochi_fake_6, 1, 6, 5.00, 4.00, 8.00, 7.00, 7.00, 4.00
sochi_fake_7, 1, 6, 2.00, 3.00, 2.00, 4.00, 2.00, 2.00
sochi_fake_8, 1, 6, 8.00, 10.00, 7.00, 7.00, 6.00, 7.00
sochi_fake_9, 1, 6, 8.00, 6.00, 11.00, 8.00, 7.00, 5.00
underwater_fake_01, 1, 6, 3.00, 2.00, 2.00, 5.00, 10.00, 10.00
underwater_fake_02, 1, 6, 6.00, 11.00, 7.00, 6.00, 11.00, 10.00
underwater_fake_03, 1, 6, 6.00, 5.00, 5.00, 6.00, 5.00, 7.00
eclipse_01, 1, 6, 8.00, 6.00, 6.00, 7.00, 6.00, 7.00
eclipse_02, 1, 6, 8.00, 10.00, 6.00, 7.00, 6.00, 6.00
eclipse_03, 1, 6, 8.00, 11.00, 6.00, 7.00, 6.00, 5.00
eclipse_04, 1, 6, 8.00, 6.00, 6.00, 7.00, 6.00, 6.00
eclipse_05, 1, 6, 12.00, 7.00, 11.00, 7.00, 8.00, 9.00
eclipse_06, 1, 6, 16.00, 6.00, 6.00, 7.00, 5.00, 8.00
eclipse_07, 1, 6, 14.00, 8.00, 6.00, 7.00, 6.00, 7.00
eclipse_08, 1, 6, 10.00, 6.00, 6.00, 11.00, 6.00, 5.00
eclipse_09, 1, 6, 13.00, 11.00, 8.00, 14.00, 3.00, 9.00
eclipse_10, 1, 6, 14.00, 11.00, 11.00, 7.00, 4.00, 10.00
garissa_01, 1, 6, 8.00, 9.00, 6.00, 7.00, 7.00, 9.00
garissa_02, 1, 6, 7.00, 4.00, 8.00, 9.00, 8.00, 4.00
garissa_03, 1, 6, 6.00, 6.00, 12.00, 9.00, 8.00, 8.00
garissa_04, 1, 6, 6.00, 6.00, 4.00, 12.00, 11.00, 8.00
nepal_01, 1, 6, 5.00, 11.00, 10.00, 8.00, 8.00, 6.00
nepal_02, 1, 6, 11.00, 8.00, 11.00, 11.00, 12.00, 9.00
nepal_03, 1, 6, 8.00, 6.00, 6.00, 11.00, 6.00, 5.00
nepal_04, 1, 6, 7.00, 7.00, 10.00, 9.00, 8.00, 3.00
nepal_05, 1, 6, 7.00, 6.00, 9.00, 9.00, 7.00, 7.00
nepal_06, 1, 6, 8.00, 11.00, 8.00, 4.00, 11.00, 3.00
nepal_07, 1, 6, 6.00, 8.00, 7.00, 8.00, 7.00, 8.00
nepal_08, 1, 6, 6.00, 10.00, 10.00, 7.00, 8.00, 6.00
nepal_09, 1, 6, 8.00, 10.00, 10.00, 5.00, 7.00, 9.00
nepal_10, 1, 6, 8.00, 8.00, 6.00, 7.00, 7.00, 9.00
nepal_11, 1, 6, 13.00, 10.00, 10.00, 10.00, 10.00, 9.00
nepal_12, 1, 6, 6.00, 7.00, 8.00, 4.00, 6.00, 6.00
nepal_13, 1, 6, 16.00, 6.00, 6.00, 7.00, 6.00, 5.00
nepal_14, 1, 6, 16.00, 11.00, 12.00, 8.00, 12.00, 10.00
nepal_15, 1, 6, 5.00, 7.00, 9.00, 14.00, 11.00, 9.00
nepal_16, 1, 6, 8.00, 7.00, 10.00, 11.00, 4.00, 8.00
nepal_17, 1, 6, 8.00, 3.00, 6.00, 7.00, 3.00, 10.00
nepal_18, 1, 6, 5.00, 9.00, 5.00, 12.00, 12.00, 7.00
nepal_19, 1, 6, 6.00, 3.00, 12.00, 11.00, 7.00, 4.00
nepal_20, 1, 6, 11.00, 11.00, 10.00, 9.00, 12.00, 7.00
nepal_21, 1, 6, 6.00, 10.00, 5.00, 13.00, 12.00, 10.00
nepal_22, 1, 6, 16.00, 7.00, 9.00, 10.00, 7.00, 8.00
nepal_23, 1, 6, 7.00, 11.00, 6.00, 14.00, 7.00, 10.00
nepal_24, 1, 6, 6.00, 11.00, 8.00, 11.00, 8.00, 7.00
nepal_25, 1, 6, 8.00, 6.00, 6.00, 9.00, 6.00, 10.00
nepal_26, 1, 6, 7.00, 7.00, 10.00, 7.00, 7.00, 6.00
nepal_27, 1, 6, 11.00, 7.00, 12.00, 7.00, 8.00, 6.00
nepal_28, 1, 6, 7.00, 7.00, 10.00, 4.00, 9.00, 6.00
nepal_29, 1, 6, 6.00, 7.00, 8.00, 8.00, 11.00, 10.00
nepal_30, 1, 6, 7.00, 10.00, 7.00, 8.00, 12.00, 2.00
nepal_31, 1, 6, 8.00, 6.00, 6.00, 7.00, 6.00, 7.00
nepal_32, 1, 6, 15.00, 9.00, 6.00, 8.00, 7.00, 6.00
samurai_01, 1, 6, 8.00, 7.00, 6.00, 7.00, 7.00, 7.00
samurai_02, 1, 6, 6.00, 9.00, 9.00, 7.00, 5.00, 5.00
samurai_03, 1, 6, 8.00, 7.00, 6.00, 7.00, 8.00, 5.00
samurai_04, 1, 6, 8.00, 11.00, 6.00, 7.00, 5.00, 7.00
